Date,KOSEF 단기자금(A130730),KODEX 인버스(A114800),KODEX 은선물(H)(A144600),KODEX 삼성그룹(A102780),KODEX 레버리지(A122630),KODEX 골드선물(H)(A132030),KODEX 건설(A117700),KODEX 200(A069500),KINDEX 레버리지(A152500),KINDEX 200(A105190)
2015-08-26,101700.0,8860.0,3640.0,4860.0,8715.0,8755.0,3025.0,22725.0,3340.0,22655.0
2015-08-27,101715.0,8830.0,3530.0,4930.0,8790.0,8680.0,3000.0,22860.0,3370.0,22810.0
2015-08-28,101740.0,8705.0,3620.0,4990.0,9035.0,8720.0,3135.0,23190.0,3465.0,23165.0
2015-08-31,101740.0,8725.0,3600.0,5055.0,9050.0,8765.0,3110.0,23160.0,3450.0,23290.0
2015-09-01,101750.0,8865.0,3640.0,5050.0,8835.0,8810.0,3020.0,22930.0,3400.0,22960.0
2015-09-02,101735.0,8795.0,3625.0,5090.0,8870.0,8810.0,3020.0,22980.0,3425.0,22965.0
2015-09-03,101775.0,8775.0,3650.0,5025.0,8905.0,8735.0,3030.0,23025.0,3425.0,23025.0
2015-09-04,101780.0,8870.0,3655.0,5030.0,8750.0,8675.0,2940.0,22830.0,3365.0,22775.0
2015-09-07,101765.0,8870.0,3640.0,5020.0,8705.0,8680.0,2960.0,22775.0,3355.0,22790.0
2015-09-08,101730.0,8835.0,3605.0,5080.0,8750.0,8640.0,3015.0,22820.0,3375.0,22855.0
2015-09-09,101770.0,8570.0,3705.0,5155.0,9275.0,8675.0,3045.0,23505.0,3560.0,23545.0
2015-09-10,101805.0,8545.0,3655.0,5220.0,9260.0,8560.0,3180.0,23465.0,3575.0,23720.0
2015-09-11,101795.0,8620.0,3655.0,5110.0,9165.0,8590.0,3180.0,23405.0,3520.0,23385.0
2015-09-14,101770.0,8665.0,3610.0,5100.0,9080.0,8560.0,3100.0,23275.0,3505.0,23310.0
2015-09-15,101795.0,8640.0,3570.0,5150.0,9120.0,8565.0,3115.0,23330.0,3515.0,23335.0
2015-09-16,101815.0,8440.0,3570.0,5260.0,9545.0,8545.0,3285.0,23840.0,3650.0,23810.0
2015-09-17,101850.0,8415.0,3690.0,5295.0,9625.0,8660.0,3270.0,23940.0,3695.0,23970.0
2015-09-18,101840.0,8355.0,3745.0,5350.0,9730.0,8720.0,3280.0,24115.0,3740.0,24085.0
2015-09-21,101840.0,8500.0,3760.0,5225.0,9420.0,8805.0,3225.0,23690.0,3635.0,23720.0
2015-09-22,101845.0,8450.0,3785.0,5205.0,9530.0,8755.0,3245.0,23820.0,3670.0,23865.0
2015-09-23,101825.0,8580.0,3670.0,5135.0,9255.0,8705.0,3135.0,23505.0,3575.0,23535.0
2015-09-24,101860.0,8580.0,3685.0,5120.0,9240.0,8765.0,3105.0,23510.0,3555.0,23485.0
2015-09-25,101870.0,8580.0,3745.0,5090.0,9225.0,8850.0,3130.0,23475.0,3550.0,23435.0
2015-09-30,101885.0,8520.0,3670.0,5190.0,9365.0,8740.0,3105.0,23640.0,3595.0,23690.0
2015-10-01,101895.0,8425.0,3635.0,5255.0,9560.0,8615.0,3160.0,23900.0,3670.0,23960.0
2015-10-02,101900.0,8475.0,3615.0,5200.0,9435.0,8600.0,3110.0,23745.0,3640.0,23735.0
2015-10-05,101905.0,8470.0,3765.0,5190.0,9470.0,8755.0,3140.0,23770.0,3650.0,23755.0
2015-10-06,101910.0,8390.0,3875.0,5250.0,9645.0,8775.0,3200.0,23995.0,3705.0,24010.0
2015-10-07,101915.0,8280.0,3955.0,5370.0,9910.0,8880.0,3200.0,24360.0,3815.0,24345.0
2015-10-08,101915.0,8215.0,3880.0,5425.0,10060.0,8835.0,3220.0,24535.0,3875.0,24560.0
2015-10-12,101915.0,8150.0,3955.0,5455.0,10185.0,9000.0,3345.0,24680.0,3910.0,24665.0
2015-10-13,101925.0,8170.0,3915.0,5470.0,10150.0,8920.0,3335.0,24620.0,3900.0,24650.0
2015-10-14,101935.0,8210.0,3970.0,5440.0,10090.0,9055.0,3240.0,24530.0,3875.0,24560.0
2015-10-15,101955.0,8100.0,4010.0,5485.0,10330.0,9150.0,3310.0,24805.0,3955.0,24805.0
2015-10-16,101955.0,8115.0,3980.0,5465.0,10265.0,9100.0,3270.0,24760.0,3945.0,24765.0
2015-10-19,101960.0,8130.0,3960.0,5500.0,10275.0,9055.0,3270.0,24770.0,3940.0,24755.0
2015-10-20,101935.0,8100.0,3945.0,5550.0,10345.0,9015.0,3255.0,24825.0,3965.0,24850.0
2015-10-21,101940.0,8070.0,3915.0,5610.0,10415.0,9070.0,3280.0,24925.0,4010.0,24910.0
2015-10-22,101960.0,8120.0,3905.0,5580.0,10285.0,9010.0,3085.0,24790.0,3965.0,24775.0
2015-10-23,101955.0,8055.0,3950.0,5655.0,10445.0,9035.0,3115.0,24980.0,4010.0,24980.0
2015-10-26,101980.0,8030.0,3945.0,5620.0,10500.0,9000.0,3035.0,25040.0,4030.0,25040.0
2015-10-27,101980.0,8040.0,3945.0,5630.0,10480.0,9000.0,2970.0,25030.0,4025.0,25020.0
2015-10-28,101975.0,8045.0,3965.0,5575.0,10480.0,9030.0,2930.0,25015.0,4015.0,25005.0
2015-10-29,101990.0,8060.0,3990.0,5615.0,10425.0,8965.0,2920.0,24960.0,4015.0,24955.0
2015-10-30,102005.0,8035.0,3875.0,5605.0,10490.0,8905.0,2885.0,25075.0,4030.0,25060.0
2015-11-02,102010.0,8045.0,3865.0,5650.0,10485.0,8815.0,2890.0,25015.0,4030.0,25025.0
2015-11-03,101990.0,7965.0,3840.0,5650.0,10680.0,8785.0,2965.0,25250.0,4095.0,25265.0
2015-11-04,102005.0,7965.0,3805.0,5590.0,10655.0,8655.0,2965.0,25245.0,4090.0,25230.0
2015-11-05,102020.0,7970.0,3750.0,5525.0,10650.0,8565.0,2940.0,25210.0,4085.0,25220.0
2015-11-06,102015.0,8030.0,3740.0,5505.0,10505.0,8570.0,2850.0,25045.0,4050.0,25045.0
2015-11-09,102020.0,8065.0,3680.0,5495.0,10425.0,8445.0,2770.0,24950.0,4010.0,24960.0
2015-11-10,102025.0,8180.0,3605.0,5430.0,10115.0,8435.0,2740.0,24585.0,3895.0,24600.0
2015-11-11,102020.0,8185.0,3605.0,5400.0,10095.0,8440.0,2765.0,24550.0,3885.0,24575.0
2015-11-12,102030.0,8185.0,3580.0,5415.0,10115.0,8400.0,2765.0,24590.0,3890.0,24580.0
2015-11-13,102020.0,8285.0,3555.0,5375.0,9850.0,8365.0,2755.0,24250.0,3785.0,24265.0
2015-11-16,102015.0,8395.0,3565.0,5205.0,9600.0,8460.0,2665.0,23980.0,3700.0,23975.0
2015-11-17,102020.0,8310.0,3525.0,5260.0,9775.0,8325.0,2730.0,24185.0,3760.0,24165.0
2015-11-18,102045.0,8340.0,3530.0,5310.0,9725.0,8245.0,2675.0,24120.0,3745.0,24120.0
2015-11-19,102030.0,8215.0,3525.0,5345.0,9995.0,8310.0,2765.0,24445.0,3845.0,24455.0
2015-11-20,102035.0,8210.0,3545.0,5330.0,10020.0,8365.0,2795.0,24485.0,3850.0,24485.0
2015-11-23,102030.0,8160.0,3460.0,5420.0,10150.0,8255.0,2835.0,24645.0,3900.0,24645.0
2015-11-24,102035.0,8135.0,3500.0,5465.0,10230.0,8265.0,2860.0,24755.0,3925.0,24730.0
2015-11-25,102020.0,8140.0,3525.0,5445.0,10210.0,8325.0,2835.0,24735.0,3920.0,24700.0
2015-11-26,102050.0,8040.0,3525.0,5520.0,10455.0,8270.0,2805.0,25025.0,4015.0,25015.0
2015-11-27,102045.0,8055.0,3505.0,5490.0,10410.0,8240.0,2805.0,24965.0,3990.0,24960.0
2015-11-30,102040.0,8215.0,3480.0,5370.0,10015.0,8150.0,2745.0,24490.0,3860.0,24515.0
2015-12-01,102055.0,8085.0,3505.0,5450.0,10310.0,8255.0,2775.0,24850.0,3960.0,24855.0
2015-12-02,102050.0,8135.0,3520.0,5420.0,10170.0,8240.0,2740.0,24690.0,3915.0,24700.0
2015-12-03,102095.0,8210.0,3460.0,5405.0,9990.0,8120.0,2735.0,24470.0,3840.0,24480.0
2015-12-04,102085.0,8295.0,3480.0,5355.0,9785.0,8180.0,2715.0,24210.0,3760.0,24205.0
2015-12-07,102075.0,8335.0,3595.0,5325.0,9705.0,8350.0,2620.0,24125.0,3735.0,24130.0
2015-12-08,102090.0,8370.0,3535.0,5295.0,9610.0,8270.0,2570.0,24010.0,3695.0,24025.0
2015-12-09,102100.0,8365.0,3510.0,5325.0,9610.0,8295.0,2535.0,24005.0,3700.0,24020.0
2015-12-10,102115.0,8320.0,3510.0,5370.0,9700.0,8280.0,2540.0,24150.0,3725.0,24145.0
2015-12-11,102115.0,8345.0,3495.0,5340.0,9660.0,8245.0,2515.0,24100.0,3705.0,24110.0
2015-12-14,102110.0,8405.0,3440.0,5295.0,9500.0,8280.0,2460.0,23895.0,3645.0,23920.0
2015-12-15,102085.0,8385.0,3405.0,5345.0,9560.0,8200.0,2465.0,23940.0,3665.0,23965.0
2015-12-16,102120.0,8215.0,3430.0,5440.0,9930.0,8215.0,2530.0,24420.0,3810.0,24430.0
2015-12-17,102120.0,8225.0,3485.0,5405.0,9915.0,8225.0,2540.0,24390.0,3800.0,24390.0
2015-12-18,102145.0,8230.0,3405.0,5360.0,9885.0,8145.0,2530.0,24345.0,3790.0,24390.0
2015-12-21,102160.0,8210.0,3490.0,5350.0,9955.0,8230.0,2535.0,24455.0,3815.0,24465.0
2015-12-22,102165.0,8190.0,3515.0,5360.0,9995.0,8300.0,2530.0,24490.0,3840.0,24495.0
2015-12-23,102155.0,8125.0,3525.0,5390.0,10160.0,8295.0,2550.0,24740.0,3900.0,24725.0
2015-12-24,102160.0,8160.0,3535.0,5330.0,10070.0,8280.0,2580.0,24580.0,3880.0,24670.0
2015-12-28,102130.0,8270.0,3515.0,5230.0,9790.0,8270.0,2535.0,24250.0,3780.0,24275.0
2015-12-29,100505.0,8210.0,3475.0,5355.0,9940.0,8260.0,2640.0,24470.0,3820.0,24485.0
2015-12-30,100525.0,8240.0,3465.0,5320.0,9870.0,8250.0,2685.0,24345.0,3805.0,24440.0
2016-01-04,100540.0,8440.0,3455.0,5210.0,9490.0,8220.0,2535.0,23850.0,3635.0,23830.0
2016-01-05,100630.0,8395.0,3460.0,5230.0,9525.0,8305.0,2565.0,24000.0,3680.0,23990.0
2016-01-06,100585.0,8440.0,3460.0,5220.0,9400.0,8305.0,2530.0,23825.0,3620.0,23840.0
2016-01-07,100585.0,8535.0,3490.0,5125.0,9225.0,8455.0,2485.0,23600.0,3545.0,23610.0
2016-01-08,100590.0,8465.0,3510.0,5160.0,9370.0,8510.0,2525.0,23765.0,3600.0,23740.0
2016-01-11,100590.0,8560.0,3470.0,5130.0,9150.0,8515.0,2585.0,23500.0,3530.0,23505.0
2016-01-12,100565.0,8595.0,3425.0,5070.0,9100.0,8450.0,2565.0,23430.0,3505.0,23445.0
2016-01-13,100590.0,8470.0,3425.0,5150.0,9360.0,8365.0,2760.0,23760.0,3610.0,23750.0
2016-01-14,100570.0,8555.0,3490.0,5130.0,9160.0,8425.0,2735.0,23535.0,3530.0,23560.0
2016-01-15,100605.0,8650.0,3435.0,5095.0,8970.0,8350.0,2690.0,23290.0,3445.0,23275.0
2016-01-18,100620.0,8655.0,3455.0,5075.0,8955.0,8415.0,2710.0,23270.0,3450.0,23235.0
2016-01-19,100625.0,8610.0,3470.0,5060.0,9040.0,8405.0,2645.0,23395.0,3475.0,23360.0
2016-01-20,100615.0,8810.0,3470.0,5010.0,8620.0,8415.0,2580.0,22860.0,3340.0,22825.0
2016-01-21,100600.0,8820.0,3505.0,4970.0,8600.0,8495.0,2615.0,22805.0,3330.0,22805.0
2016-01-22,100605.0,8615.0,3485.0,5100.0,8950.0,8480.0,2640.0,23300.0,3455.0,23285.0
2016-01-25,100625.0,8585.0,3490.0,5060.0,9070.0,8505.0,2690.0,23425.0,3495.0,23400.0
2016-01-26,100620.0,8690.0,3540.0,4885.0,8825.0,8590.0,2640.0,23130.0,3400.0,23125.0
2016-01-27,100615.0,8585.0,3580.0,4970.0,9075.0,8650.0,2745.0,23455.0,3485.0,23450.0
2016-01-28,100655.0,8560.0,3575.0,5065.0,9110.0,8645.0,2770.0,23490.0,3495.0,23495.0
2016-01-29,100660.0,8535.0,3530.0,5095.0,9140.0,8610.0,2890.0,23525.0,3510.0,23655.0
2016-02-01,100675.0,8495.0,3545.0,5135.0,9260.0,8650.0,2870.0,23695.0,3560.0,23700.0
2016-02-02,100690.0,8540.0,3545.0,5080.0,9140.0,8680.0,2850.0,23530.0,3525.0,23540.0
2016-02-03,100700.0,8645.0,3545.0,5035.0,8925.0,8710.0,2800.0,23260.0,3455.0,23260.0
2016-02-04,100730.0,8480.0,3630.0,5105.0,9260.0,8815.0,2835.0,23690.0,3545.0,23695.0
2016-02-05,100730.0,8460.0,3685.0,5135.0,9300.0,8905.0,2845.0,23750.0,3575.0,23735.0
2016-02-11,100755.0,8690.0,3800.0,5000.0,8795.0,9305.0,2760.0,23110.0,3390.0,23115.0
2016-02-12,100765.0,8765.0,3880.0,4975.0,8655.0,9560.0,2720.0,22940.0,3335.0,22930.0
2016-02-15,100750.0,8645.0,3825.0,5030.0,8890.0,9420.0,2810.0,23240.0,3420.0,23245.0
2016-02-16,100775.0,8520.0,3770.0,5090.0,9145.0,9230.0,2820.0,23580.0,3495.0,23585.0
2016-02-17,100780.0,8515.0,3805.0,5070.0,9165.0,9305.0,2775.0,23610.0,3520.0,23585.0
2016-02-18,100800.0,8435.0,3800.0,5140.0,9325.0,9330.0,2875.0,23810.0,3585.0,23815.0
2016-02-19,100805.0,8425.0,3805.0,5070.0,9365.0,9465.0,2865.0,23860.0,3610.0,23850.0
2016-02-22,100760.0,8400.0,3790.0,5045.0,9400.0,9400.0,2830.0,23900.0,3610.0,23895.0
2016-02-23,100765.0,8410.0,3785.0,5040.0,9400.0,9405.0,2805.0,23905.0,3605.0,23905.0
2016-02-24,100770.0,8410.0,3800.0,5030.0,9380.0,9480.0,2650.0,23885.0,3600.0,23840.0
2016-02-25,100805.0,8400.0,3780.0,5055.0,9405.0,9550.0,2655.0,23910.0,3610.0,23880.0
2016-02-26,100805.0,8395.0,3755.0,5030.0,9435.0,9575.0,2655.0,23960.0,3635.0,23950.0
2016-02-29,100810.0,8410.0,3650.0,5045.0,9395.0,9495.0,2655.0,23930.0,3625.0,23940.0
2016-03-02,100800.0,8275.0,3660.0,5105.0,9690.0,9470.0,2710.0,24295.0,3730.0,24300.0
2016-03-03,100825.0,8260.0,3710.0,5120.0,9750.0,9570.0,2800.0,24370.0,3750.0,24355.0
2016-03-04,100820.0,8250.0,3790.0,5135.0,9760.0,9745.0,2815.0,24375.0,3760.0,24375.0
2016-03-07,100825.0,8230.0,3850.0,5160.0,9795.0,9725.0,2865.0,24425.0,3785.0,24435.0
2016-03-08,100815.0,8295.0,3860.0,5080.0,9645.0,9790.0,2870.0,24255.0,3725.0,24245.0
2016-03-09,100840.0,8260.0,3795.0,5120.0,9725.0,9685.0,2865.0,24360.0,3725.0,24340.0
2016-03-10,100825.0,8200.0,3790.0,5130.0,9920.0,9640.0,2905.0,24585.0,3800.0,24565.0
2016-03-11,100840.0,8175.0,3860.0,5140.0,9950.0,9835.0,2855.0,24640.0,3845.0,24645.0
2016-03-14,100845.0,8175.0,3865.0,5140.0,9940.0,9680.0,2810.0,24620.0,3830.0,24610.0
2016-03-15,100835.0,8185.0,3785.0,5130.0,9925.0,9460.0,2845.0,24600.0,3815.0,24605.0
2016-03-16,100850.0,8160.0,3790.0,5140.0,9985.0,9500.0,2765.0,24665.0,3835.0,24660.0
2016-03-17,100855.0,8125.0,3860.0,5170.0,10070.0,9720.0,2830.0,24800.0,3870.0,24805.0
2016-03-18,100855.0,8110.0,3980.0,5145.0,10090.0,9790.0,2870.0,24815.0,3895.0,24805.0
2016-03-21,100855.0,8115.0,3905.0,5140.0,10080.0,9600.0,2845.0,24785.0,3875.0,24800.0
2016-03-22,100850.0,8085.0,3935.0,5165.0,10160.0,9620.0,2900.0,24910.0,3910.0,24885.0
2016-03-23,100845.0,8090.0,3905.0,5170.0,10145.0,9520.0,2925.0,24890.0,3900.0,24875.0
2016-03-24,100875.0,8105.0,3785.0,5135.0,10090.0,9395.0,2925.0,24825.0,3900.0,24830.0
2016-03-25,100860.0,8115.0,3810.0,5110.0,10075.0,9535.0,2930.0,24780.0,3885.0,24790.0
2016-03-28,100855.0,8105.0,3770.0,5135.0,10105.0,9385.0,2950.0,24820.0,3890.0,24815.0
